"",".id","$ref","state","prj_seq","prj_title","total_319_funds","description","will_has_load_reductions_ind","project_type","huc_8","huc_12","statewide_ind","project_start_date","status","project_link","ws_protect_ind","watershed_plans","pollutants","Numeric_total_319_funds"
"413","items",NA,"AK",101107,"Protecting Healthy Waters in the Mat-Su Basin","$18,931","Overview
This project addresses an ACWA Stewardship priority. This project will complete a multi-year effort to identify and map critical salmon habitat within the Matanuska-Susitna Borough. Knowing which areas are critical will enable stakeholders, including developers and the local governments, to prioritize and implement protective measures to maintain healthy waters. The information can serve as guidance for the set-back ordinances and design of stormwater controls. The project will also train a wide range of users on the model used to identify the most critical areas.  

Objectives
Identification and mapping of salmon habitat
Outreach to potential users of the salmon habitat model 

Methods
Complete salmon habitat model.
Conduct outreach, training, and provide technical assistance to Mat-Su stakeholders on the salmon habitat model.","N","Project Implementation","19020501","190205011501","N","07/05/2016","Completed","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:101107"" target=""_blank"">VIEW</a>","Y",NA,NA,18931
"414","items",NA,"IL",108190,"Technical Assistance for the Coastal Clean Waters Program","$0","This project will allow the Illinois Department of Natural Resources’ Coastal Management Program, in cooperation with the Prairie Research Institute at the University of Illinois, to hire of a full time staff member to develop and implement the Coastal Clean Waters Program. This position will provide support and technical assistance to the Coastal Management Program regarding coastal management issues, watershed management, and nonpoint source pollution. The primary responsibility of this person will be to address unapproved management measures in Illinois’ Coastal Nonpoint Pollution Control Program, required under Section 6217 of the Coastal Zone Act Reauthorization Amendments of 1990, and initiate program implementation.  This will include collecting and analyzing technical information about existing laws, policies, programs and initiatives at the local, regional, state, and federal scale; assessing how the existing framework meets required management measures; developing policy and program recommendations; creating and compiling submissions for USEPA and NOAA; and initiating development of a fifteen-year strategy and five-year coastal nonpoint implementation plan. ","N","Project Implementation","04040002","040400020201","N",NA,"Never Initiated","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:108190"" target=""_blank"">VIEW</a>","N",NA,NA,0
"415","items",NA,"ID",45100,"S326 Short - Riley Creeks Porter Memorial Project","$20,000","Overview
The project is located within the North Fork Coeur d'Alene River Subbasin in Upper Tepee Creek, specifically within the Short Creek and Riley Creek watersheds. It is a collaborative effort between the North Idaho Flycasters and the U.S. Forest Service in consultation with IDEQ and the Watershed Advisory Group. The Short-Riley Creeks Porter Memorial Restoration Project has a two year project plan developed. It is located on lands managed by the
USDA Forest Service, where the Forest Service plans in the first year to decommission roads, conduct instream
restoration measures, and remove culvert crossings. In the second year we will remove and properly replace a known
fish passage barrier. The purpose of this project is to improve water quality by removing high risk stream crossings on unutilized road systems, reduce sediment entrainment, improve instream fisheries and aquatic habitat, and remove and replace fish passage barriers, providing fish access to cooler streams for thermal refugia. The road decommissioning work will remove high risk crossings on road ways that are not utilized under current or future management goals, these roads range from primarily heavily brushed in and abandoned to partially drivable. The instream restoration work is designed to reestablish a flood plain and create a new channel shape that mimics a more functional stream course. Habitat and gradient control structures would be installed in the approximate 1-mile reach of Short Creek to prevent high
flow degradation. These structures would be constructed from large logs brought onto the site and naturally occurring wood and boulders. The instream structures will be designed to help control water velocity and the erosive energy that occurs during peak flows, while creating more diverse aquatic habitat. Replacement of stream crossings on main travel routes will allow for fish and aquatic organism passage into the watersheds during critical migration and thermal stress periods for spawning and rearing. An important element in the implementation of this project would be the collaborative role that we, the North Idaho Fly Casters, support through our conservation goals. In the last 25-years we have assisted in monetary, volunteer, and stewardship conservation goals within the Coeur d'Alene River watershed. We recognize this outcome as a win-win for all, especially the improvement of overall watershed health. In our efforts we have received the USDA Forest Service Chiefs Volunteers National Program Award (2002 and 2006) and conservation awards from the
FFF, due to the many projects we have coordinated on in the past. Outcomes and Benefits - Primarily to reduce
sediment entrainment, this will improve the quality of cold water aquatic life by implementing stewardship objectives that enhance watershed ecosystems. Through restoration and improvement of the land's health and water quality, such aproject would encompass a broad-based collaboration with objectives that may include, but are not limited to: a) Road decommissioning; b) Soil decompaction and productivity improvement; c) Improvements in watershed ecosystem health; d) Watershed restoration and maintenance; e) Restoration, maintenance and improvement of wildlife and fish habitat; f) Water temperature and riparian shade goal attainment; g) Reestablishment of fish passage for native species.

Objectives
See above

Methods
See above","Y","Project Implementation","17010301","170103010201","N","07/27/2009",NA,"<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:45100"" target=""_blank"">VIEW</a>",NA,NA,"Sedimentation-Siltation",20000
"416","items",NA,"VA",3503,"Nutrient Management Specialists and PT","$251,529","Overview
BUDGET CHANGE: PROJECT FUNDS POSITION FROM 5/10/05-6/30/06. Project also now includes fringe benefits, travel, supplies and printing associated with this position. Background: Development and delivery of individual farm nutrient management plans will continue to be the number one job priority for these positions. The specialists will review nutrient management plans required by VPA animal waste permits for farms over 300 animal units, poultry waste permits, sludge permits, and as required on state owned agricultural lands. Educational activities directed at larger groups will include participation at agricultural field days and tours. Other services delivered by specialists include: Assistance to landowners by demonstrating advantages of soil, manure and tissue testing. Additionally, assistance will be rendered with calibration of farm application equipment, particularly manure spreaders.

Objectives
Objectives/goals: * Development of 25 nutrient management plans per specialist per year. Nitrogen and phosphorus load reductions will be calculated and reported for all plans written to support strategies 2.9 and 5.1. * Develop and/or review nutrient management plans as required by VPA animal waste permits, biosolids use regulations, local poultry ordinances, Chesapeake Bay Preservation Act, and state owned land affected by Executive Memorandum 4-93 to support strategies 1.11, 2.8, 4.3, 5.2, and 5.9. * Farmers will be educated in proper soil and manure sampling techniques, nutrient application equipment calibration, and other nutrient management practices to support strategies 1.1 and 2.1. * At least two oral presentations per specialist will be targeted at groups identified within the region that can further acceptance and participation in the nutrient management program. * Support innovative projects capable of nutrient reduction and assist in implementing projects of statewide importance to nutrient management as assigned by the program manager such as evaluating use of GIS programs for use in developing nutrient management plans, updating soil productivity databases, and assisting in the refinement of the nutrient management computer program (strategies 1.6, 2.3, 2.6, 2.10, 8.2, 8.4, and 9.1). * Quarterly tracking of nutrient management plans and acreage impacted to document accomplishments and other activities.

Methods
Methods Employed: These specialists develop site-specific nutrient management plans (NMPs) with cooperating farmers, assist farmers with manure testing for nutrient levels, calibrate nutrient application equipment, and coordinate soil nitrate testing in agricultural crop fields. DCR's nutrient management specialists also assist localities in developing nutrient management programs and ordinances.","Y","Project Implementation","03010105","030101050206","N","05/10/2005","Accepted by EPA","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:3503"" target=""_blank"">VIEW</a>",NA,NA,"Phosphorus, Nitrogen",251529
"417","items",NA,"VA",15622,"Nutrient Management Planning","$105,875","Overview
Goal: Implementation of strategies and programs to reduce the impacts of animal waste, land applied sewage sludge, and commercial fertilizer to reduce nutrient and sediment pollution.

Introduction: Proper management of nutrients used in agriculture is critical to Virginia’s efforts to reduce nonpoint source pollution of both surface and groundwater.  The mission of the nutrient management program is to encourage the proper use of fertilizers, manures, and sewage sludge in ways that reduce impacts to ground and surface waters.  DCR works to manage both urban and agricultural nutrients found in fertilizers, manure, municipal sewage sludge and other sources so that they retain their efficient use yet don't impair the quality of Virginia's ground and surface waters. DCR uses various strategies to encourage proper land application of fertilizer, manure and sewage sludge for agricultural and urban purposes. Fifteen nutrient management specialists stationed in DCR's regional offices provide direct technical assistance to farmers. They develop site-specific nutrient management plans with cooperating farmers, assist farmers with manure testing for nutrient levels, calibrate nutrient application equipment, and coordinate soil nitrate testing in agricultural crop fields


Objectives

Funding Use: Section 319(h) base funding will be used to support 2.5 Nutrient Management Specialists. Two full-time and one part-time nutrient management specialists will be housed in agency watershed field offices. The funding of these positions is necessary to implement Objectives 1, 2, and 5 of the Agriculture Chapter in the Virginia Nonpoint Source Pollution Management Program Plan.  As directed by Federal grant guidance, these positions will not be directly involved in any of Virginia’s NPDES program responsibilities.


Methods
Description: DCR certified Nutrient Management Program Specialists in three regional watershed offices will develop or review required plans; assess impacts on crops and water quality; and develop plans for participants in the Virginia Agricultural BMP Cost-Share Program including tax credits as well as USDA Environmental Quality Incentive Program (EQIP). Development and delivery of individual farm nutrient management plans will continue to be the number one job priority for these positions.  The specialists will provide technical assistance for the development of nutrient management plans for large farms over 300 animal units, poultry waste permits, review plans required by state sewage sludge land application permits, and as required on state owned agricultural lands. The certified program specialists collect and interpret manure tests, make recommendations to landowners based on soil nitrate tests, and calibrate nutrient application equipment. Field days and farmer meetings are organized to provide nutrient management BMP education. The specialists support the Virginia Nutrient Management Certification and Training Program by assisting in development and delivery of training programs for private-sector nutrient management planners and producers and serve as a technical resource to certified planners. Educational activities directed at larger groups will include participation at agricultural field days and tours. Other services delivered by specialists include: Assistance to landowners by demonstrating advantages of soil, manure and tissue testing.  Additionally, assistance will be rendered with calibration of farm application equipment, particularly manure spreaders.","Y","Project Implementation","03010105","030101050206","N","07/01/2007","Accepted by EPA","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:15622"" target=""_blank"">VIEW</a>",NA,NA,"Phosphorus, Nitrogen",105875
"418","items",NA,"VA",26901,"NUTRIENT MANAGEMENT PROGRAM","$291,686","Overview
Goal: Implementation of strategies and programs to reduce the impacts of animal waste, land applied sewage sludge, and commercial fertilizer to reduce nutrient and sediment pollution.
Introduction: Proper management of nutrients used in agriculture is critical to Virginia’s efforts to reduce nonpoint source pollution of both surface and groundwater. The mission of the nutrient management program is to encourage the proper use of fertilizers, manures, and sewage sludge in ways that reduce impacts to ground and surface waters. DCR works to manage both urban and agricultural nutrients found in fertilizers, manure, municipal sewage sludge and other sources to improve efficient nutrient uptake by plants, which minimizes loss to the environment, thus protecting the quality of Virginia's ground and surface waters. DCR uses various strategies to encourage proper land application of fertilizer, manure and sewage sludge for agricultural and urban purposes. Fifteen nutrient management specialists stationed in DCR's regional offices provide direct technical assistance to farmers. They develop site-specific nutrient
management plans with cooperating farmers, assist farmers with manure testing for nutrient levels, calibrate nutrient application equipment, and coordinate soil nitrate testing in agricultural crop fields.

Objectives
Funding Use: Section 319(h) base funding will be used to support the Nutrient Management Program Manager and the Nutrient Management Training and Certification Coordinator, both based in the DCR, DSWC central office in Richmond. This work plan also funds 2.5 Nutrient Management Specialists. Two full-time and one part-time nutrient management specialists will be housed in agency watershed field offices. The funding of these positions is necessary to implement Objectives 1, 2, and 5 of the Agriculture Chapter in the Virginia NPS Pollution Management Program Plan. As directed by Federal grant guidance, these positions will not be directly involved in any of Virginia’s NPDES program responsibilities. Program
Income: If any fees or funds are generated through the certification and/or training programs these will be exclusively utilized for program activities and reported to EPA at the end of the grant cycle. This is a requirement in State regulation that all money generating from NM training be used for the trainings.

Methods
Outputs:
1. Conduct 3 performance evaluations on central office staff.
2. Provide semi-annual progress reports that describe program accomplishments and activities.
3. Prepare legislative and regulatory actions
4. Identify and certify candidates to become certified planners for urban lands including golf courses,
athletic fields, and managed turf areas of significant size.
5. Provide input to regional managers for nutrient management specialists’ performance evaluation in
each office.
Outcomes:
1. Work as a liaison with university research staffs, other agencies, and the private sector to encourage
consideration of water quality goals in related projects to support NPS Management Program
strategies: 1.9, 2.7, 2.10, 5.8, 9.1, 9.3, and 9.4.
2. Implementation of strategies and programs to reduce the impacts of animal waste, land applied
sewage sludge, and commercial fertilizer to reduce nutrient and sediment pollution.

Outputs:
• Administer at least one nutrient management certification exam per year
• Inspect and provide corrective feedback for 30 nutrient management plans
• Conduct one nutrient management training school and five recertification meetings.
• Certify or recertify 150 planners annually.
• Report pollution reductions associated with private planners.
Outcomes:
• Number of trained and certified nutrient managers increases
• Improve the quality of nutrient management plans written.
• Enhance and improve the comprehensiveness of the nutrient management training and certification
program

Outputs:
• Development of 25 nutrient management plans per full time specialist position per year covering
5000 acres per specialist. Nitrogen and phosphorus load reductions will be calculated and reported
for all plans written to support strategies 2.9 and 5.1.
• Each NM specialist will conduct 2 oral presentations per year to targeted groups on nutrient
management principles. Phone contact with approximately 100 farmers and field visits to 100 sites.
• Semi-annual reporting of all activities, including status of plans written and associated load
reductions. Report Pollution Reductions associated with plans
• 200 samples including manure, soil samples for phosphorus, or soil nitrate samples to determine or
adjust nutrient application.
Outcomes:
• Increase farmer knowledge and understanding of proper soil and manure sampling techniques,
nutrient application and nutrient management practices.
• Enhance efforts to reduce nutrients through better farming and nutrient management techniques.
• Increase the numbers of plans written and number of acres under nutrient management plans","Y","Project Implementation","03010105","030101050206","N","07/01/2008","Accepted by EPA","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:26901"" target=""_blank"">VIEW</a>",NA,NA,"Phosphorus, Nitrogen",291686
"419","items",NA,"VA",37082,"Southern Rivers Watershed Roundtable Support","$18,000","Overview
Goal: Promote watershed stewardship and TMDL implementation by fostering partnerships among community organizations, state and local agencies to facilitate watershed and land management and achieve watershed protection and restoration initiatives and promote pollution reduction activities.

Objectives
Introduction: A watershed roundtable consists of stakeholders who have a vested interest in their communities and are concerned about local water quality. A roundtable can be the driving force in the watershed, providing education, outreach and solutions to restore and protect water quality. Funding will support continued collaboration building and will strengthen on-going implementation of TMDL Implementation. Project funding may support meetings for coordination; education and communication; educational forums, workshops, networks, and programs; priority basin or watershed implementation initiatives; or other defined priorities to further implementation

Methods
Tasks: Identify communication needs; Work with existing roundtables and partner organizations to develop projects. Monitor / manage progress and report accomplishments. Support the establishment or enhancement of 6 southern rivers watershed roundtables, basin interest groups; meetings of roundtable or steering committees.","N","Project Implementation","03010105","030101050206","N","07/01/2009","Accepted by EPA","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:37082"" target=""_blank"">VIEW</a>",NA,NA,NA,18000
"420","items",NA,"VA",50085,"Conservation District Coordination","$222,048","Overview
G) KARST GROUND WATER PROTECTION PROGRAM (Project # 8)
FTE/Contract: Three Full-time, Division of Natural Heritage employees in Radford DSWC office 
Budget: Base $112,178     Incremental: $ 95,947 (includes $42,500 BMP cost-share)	Total: $208,125
Time period:  October 1, 2006 to December 31, 2007

The Virginia Karst Program provides technical assistance and training to DCR staff, the Virginia Cave Board, other state and local agencies, various non-profit organizations, businesses, and citizens of the Commonwealth on issues related to NPS impacts to groundwater in Virginia’s karst regions. The Karst Program strives to enhance efforts at groundwater protection, monitoring, and management strategies relating to issues such as land development impacts, stormwater management, nutrient management, watershed and wetlands protection, open space preservation, and habitat conservation and restoration. The Karst Program also performs significant data development tasks such as watershed delineations and resource inventories necessary to achieve its outreach and technical assistance objectives. DCR’s Natural Heritage Program administers the Karst Program, underscoring the important relationship between the preservation of natural heritage resources and the quality of the state’s waters and drinking water supplies.


Objectives
Description and Funding Use: Karst Program activities take place throughout Virginia’s karst, which lies dominantly in twelve watersheds. The Virginia Karst Program employs three full-time staff, based in the Radford office, based in the heart of western Virginia’s karst region. 
·	The Karst Protection Coordinator oversees program activities and staff; works with the Natural Areas Program Manager and Soil and Water Conservation staff to set program priorities, and performs a wide range of outreach, technical assistance, and data development tasks.  
·	The Karst Protection Specialist focuses on specific, dominantly proactive projects expected to have long-term benefits to the goals of karst protection. A majority of the staff time for this position will be use to work on the pilot project entitled:  “Karst BMP Installation to Support Implementation Plans for Holman’s Creek and impaired stream in the Shenandoah Valley” (Task #2)
·	The Karst Education Coordinator oversees Program education and outreach activities, and serves as an interface between the Program and the environmental education community.


Methods
Task #1: General Program Operations
 
For the Federal Fiscal Year 2006 grant cycle, the Virginia Karst Program activities can be divided into 6 specific projects, effecting all twelve of Virginia’s karst watersheds. 

1) Growing Communities on Karst is a series of workshops sponsored in part by the Cave Conservancy of the Virginias and co-organized with Virginia Tech faculty. 

2) The Chesapeake Bay Academy is an annual summer program where teachers earn continuing education credits while learning about bay related water quality issues.  

3) Project Underground is a national K-12 environmental education program, developed in Virginia, which focuses on karst-related, water quality issues.  

4) Environmental Project Review is a central function of the Karst Program.  

5) TMDL Hydrology Studies will continue to be performed on streams where a significant portion of the flow in the impaired segment is derived from karst springs with undefined recharge areas. 
6) Conservation Site Development 
7) Karst Sinkhole Protection and BMP Implementation Project","N","Project Implementation","03010105","030101050206","N","01/01/2010","Accepted by EPA","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:50085"" target=""_blank"">VIEW</a>",NA,NA,NA,222048
"421","items",NA,"VA",55001,"Agricultural Incentives and Cost-share (CDCs)","$114,193","Overview
Goal: Through effective program management, ensure that farmers receive technical assistance and incentive funding as a means of encouraging voluntary adoption of agricultural best management practices (BMPs).  Provide program support funding to soil and water conservation districts to provide technical assistance to farmers as a means of encouraging voluntary adoption of agricultural best management practices (BMPs) to achieve measurable reductions in nutrients and sediments that are critical to managing NPS pollution.

Objectives
This project will provide funding to support four fulltime (FTE) DCR employees to serve as Conservation District Coordinators in four regional offices throughout Virginia (Abingdon, Christiansburg, Clarkesville and Suffolk) to provide leadership and technical assistance to Soil and Water Conservation Districts (SWCDs). Soil and water conservation districts (SWCDs) were established in the 1930s to develop comprehensive programs and plans to conserve soil resources, control and prevent soil erosion, prevent floods and conserve, develop, utilize and dispose water. Today, forty-seven districts serve as local resources for citizens in nearly all Virginia localities.

Methods
The Conservation District Coordinator (CDC) is directly responsible for communication with all assigned Soil and Water Conservation Districts who are elected and appointed officials.  Routinely communicates and interacts with other state and federal conservation oriented agencies including but not limited to:  USDA-NRCS, FSA, Army Corps of Engineers, USFWS, VCE, VDOF, VOF, VDEQ, VDGIF.  Additionally, the Conservation District Coordinator is involved with local watershed roundtables, coalitions or other citizen based organizations.  Within routine activities, the CDC occasionally communicates with state legislators, members of the Soil and Water Conservation Board, members of the Virginia Association of Soil and Water Conservation Districts, and the National Association of Soil and Water Conservation Districts. The Conservation District Coordinator (CDC) is expected to advise Soil and Water Conservation Districts (SWCD) on operating an elected board of officials as a public body, which includes assistance with personnel management, fiscal operations, and interpreting state program policy.  Additionally, the CDC must advise SWCDs on the Freedom of Information Act, give advice on appropriate board actions including budgetary decisions and meeting minutes, avoiding conflict of interest, and provide training.  Any SWCD action which may result in complications must be shared with the Regional Manager.  SWCD allocations, funding realignments, or SWCD actions that have regional implications must also be communicated to the Regional Manager.","N","Project Implementation","03010105","030101050206","N","07/01/2009","Accepted by EPA","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:55001"" target=""_blank"">VIEW</a>",NA,NA,NA,114193
"422","items",NA,"VA",56721,"Agricultural Incentives and Cost-share (CDCs)","$114,193","Overview
Goal: Through effective program management, ensure that farmers receive technical assistance and incentive funding as a means of encouraging voluntary adoption of agricultural best management practices (BMPs).  Provide program support funding to soil and water conservation districts to provide technical assistance to farmers as a means of encouraging voluntary adoption of agricultural best management practices (BMPs) to achieve measurable reductions in nutrients and sediments that are critical to managing NPS pollution.

Objectives
This project will provide funding to support four fulltime (FTE) DCR employees to serve as Conservation District Coordinators in four regional offices throughout Virginia (Abingdon, Christiansburg, Clarkesville and Suffolk) to provide leadership and technical assistance to Soil and Water Conservation Districts (SWCDs). Soil and water conservation districts (SWCDs) were established in the 1930s to develop comprehensive programs and plans to conserve soil resources, control and prevent soil erosion, prevent floods and conserve, develop, utilize and dispose water. Today, forty-seven districts serve as local resources for citizens in nearly all Virginia localities.

Methods
The Conservation District Coordinator (CDC) is directly responsible for communication with all assigned Soil and Water Conservation Districts who are elected and appointed officials.  Routinely communicates and interacts with other state and federal conservation oriented agencies including but not limited to:  USDA-NRCS, FSA, Army Corps of Engineers, USFWS, VCE, VDOF, VOF, VDEQ, VDGIF.  Additionally, the Conservation District Coordinator is involved with local watershed roundtables, coalitions or other citizen based organizations.  Within routine activities, the CDC occasionally communicates with state legislators, members of the Soil and Water Conservation Board, members of the Virginia Association of Soil and Water Conservation Districts, and the National Association of Soil and Water Conservation Districts. The Conservation District Coordinator (CDC) is expected to advise Soil and Water Conservation Districts (SWCD) on operating an elected board of officials as a public body, which includes assistance with personnel management, fiscal operations, and interpreting state program policy.  Additionally, the CDC must advise SWCDs on the Freedom of Information Act, give advice on appropriate board actions including budgetary decisions and meeting minutes, avoiding conflict of interest, and provide training.  Any SWCD action which may result in complications must be shared with the Regional Manager.  SWCD allocations, funding realignments, or SWCD actions that have regional implications must also be communicated to the Regional Manager.","N","Project Implementation","03010105","030101050206","N","10/01/2009","Accepted by EPA","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:56721"" target=""_blank"">VIEW</a>",NA,NA,NA,114193
"423","items",NA,"VA",59041,"Nutrient Management Program","$415,888","Overview
Goal: Implementation of strategies and programs to reduce the impacts of animal waste, land applied sewage sludge, and commercial fertilizer to reduce nutrient and sediment pollution.

Introduction: Proper management of nutrients used in agriculture is critical to Virginia’s efforts to reduce nonpoint source pollution of both surface and groundwater.  The mission of the nutrient management program is to encourage the proper use of fertilizers, manures, and sewage sludge in ways that reduce impacts to ground and surface waters.  DCR works to manage both urban and agricultural nutrients found in fertilizers, manure, municipal sewage sludge and other sources so that they retain their efficient use yet don't impair the quality of Virginia's ground and surface waters. DCR uses various strategies to encourage proper land application of fertilizer, manure and sewage sludge for agricultural and urban purposes. Thirteen nutrient management specialists stationed in DCR's regional offices provide direct technical assistance to farmers. They develop site-specific nutrient management plans with cooperating farmers, assist farmers with manure testing for nutrient levels, calibrate nutrient application equipment, and coordinate soil nitrate testing in agricultural crop fields


Objectives
Funding Use: Section 319(h) base funding will be used to support the Nutrient Management Program Manager and the Nutrient Management Training and Certification Coordinator, both based in the DCR, DSWC central office in Richmond. This work plan also funds 2.5 Nutrient Management Specialists. Two full-time and one part-time nutrient management specialists will be housed in agency watershed field offices. The funding of these positions is necessary to implement Objectives 1, 2, and 5 of the Agriculture Chapter in the Virginia Nonpoint Source Pollution Management Program Plan. .  In addition this project implements multiple objectives in Section B of Chapter 2 in the Chesapeake Bay and Virginia Waters Clean-up Plan. As directed by Federal grant guidance, these positions will not be directly involved in any of Virginia’s NPDES program responsibilities. 

Program Income: : It is not anticipated that any program income will be generated from this project  If any fees or funds are generated through the Nutrient Management certification and/or training programs these will be utilized for program activities and reported to EPA at the end of the grant cycle. This is a requirement in State regulation that all money generated from NM training be used for the trainings. If program income is generated this will be identified to EPA on the Interim or Final FSR. 


Methods
Description: The Nutrient Management Program Manager is the primary individual responsible for providing overall direction to the state’s nutrient management program.  Overall, DCR currently has 15 field nutrient management specialists spread throughout the state.  The program manager provides overall program direction in nutrient management technical assistance, ensures program effectiveness, and supervises central office nutrient management positions.  The program manager answers technical questions for specialists and others, and also provides guidance with all unique circumstances with nutrient management plans or recommendations as they arise.  The program manager interfaces with the Department of Environmental Quality regarding the Virginia Pollution Abatement (V.P.A.) program to insure a water quality emphasis in the management of land applied nutrients. 

Responsibilities and activities: The following activities are the responsibility of the program manager and will be completed entirely, or through participation and oversight, by this individual.
•	Provide overall management for statewide nutrient management program.  Manage and conduct performance evaluations for central office program personnel by October of each year.
•	Provide program guidance and direction to implement Virginia’s Nutrient Management Program including statewide training sessions four times per year for nutrient management specialists.  
•	Monitor progress in minimizing nutrient pollution and adjusts program emphasis as needed to ensure maximum effectiveness.  
•	Manage contracts and provide oversight for manure analysis (strategies 1.1 and 2.1 of the NPS Management Program), and nutrient management software support (strategy 2.6).
•	Serve as highest level of technical review for unusual or complex situations involving plans required by Virginia Pollution Abatement permits to support strategies 1.11, 2.8, 5.1, and 5.2 of the NPS Management Program. Serve as liaison with DEQ.
•	Work as a liaison with university research staffs, other agencies, and the private sector to encourage consideration of water quality goals in related projects to support NPS Management Program strategies: 1.9, 2.7, 2.10, 5.8, 9.1, 9.3, and 9.4.
•	Provide guidance to the new turf and landscape nutrient management certification program.
•	Track nutrient reductions from DCR developed nutrient management plans and other specialist activities and report load reductions according to GRTS requirements.

Outputs:
1.	Conduct 4 performance evaluations on central office staff.
2.	Provide semi-annual progress reports that describe program accomplishments and activities.
3.	Prepare legislative and regulatory actions
4.	Identify and certify candidates to become certified planners for urban lands including golf courses, athletic fields, and managed turf areas of significant size.
5.	Provide input to regional managers for nutrient management specialists’ performance evaluation in each office.

Outcomes: 
1.	Work as a liaison with university research staffs, other agencies, and the private sector to encourage consideration of water quality goals in related projects to support NPS Management Program strategies: 1.9, 2.7, 2.10, 5.8, 9.1, 9.3, and 9.4.
2.	Implementation of strategies and programs to reduce the impacts of animal waste, land applied sewage sludge, and commercial fertilizer to reduce nutrient and sediment pollution.


Description: The Nutrient Management Training and Certification Coordinator provides oversight for the implementation of Nutrient Management Training & Certification regulations.  This includes maintenance of annual reporting forms, guidance documents, and other administrative procedures governing all aspects of the program.  The coordinator advertises, produces, administers, scores and statistically analyzes results for certification examinations. Inspections are conducted on a sample of plans developed by each certified nutrient management planner who reports planning activity during the year to ensure compliance with nutrient management training and certification regulations.  Approximately 330 individuals are certified and about 20% of these persons actively write nutrient management plans. Approximately 60 persons are certified in the new turf and landscape category.  The position coordinates, promotes and leads a training program of four-day duration to train individuals to write nutrient management plans and help prepare them for nutrient management certification.  Review sessions are also conducted prior to examinations if needed. ","Y","Project Implementation","03010105","030101050206","N","04/01/2011","Accepted by EPA","<a href=""https://ordspub.epa.gov/ords/grts/f?p=grts:700:::NO:RP,700:P700_PRJ_SEQ:59041"" target=""_blank"">VIEW</a>",NA,NA,"Phosphorus, Nitrogen",415888
